route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
101,19OC28-CPBlock-Weekday-11,18719147,Eastbound,,0,1727800,1010126,1,1
101,19OC28-CPBlock-Weekday-11,18719148,Eastbound,,0,1727754,1010156,1,1
101,19OC28-CPBlock-Weekday-11,18719149,Eastbound,,0,1727765,1010156,1,1
101,19OC28-CPBlock-Weekday-11,18719150,Eastbound,,0,1727757,1010156,1,1
101,19OC28-CPBlock-Weekday-11,18719151,Eastbound,,0,1727759,1010156,1,1
101,19OC28-CPBlock-Weekday-11,18719152,Eastbound,,0,1727753,1010156,1,1
101,19OC28-CPBlock-Weekday-11,18719153,Eastbound,,0,1727764,1010156,1,1
101,19OC28-CPBlock-Weekday-11,18719154,Eastbound,,0,1727761,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719155,Eastbound,,0,1727756,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719156,Eastbound,,0,1727758,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719157,Eastbound,,0,1727759,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719158,Eastbound,,0,1727753,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719159,Eastbound,,0,1727764,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719160,Eastbound,,0,1727761,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719161,Eastbound,,0,1727756,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719162,Eastbound,,0,1727762,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719163,Eastbound,,0,1727767,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719164,Eastbound,,0,1727761,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719165,Eastbound,,0,1727763,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719166,Eastbound,,0,1727762,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719167,Eastbound,,0,1727759,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719168,Eastbound,,0,1727805,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719169,Eastbound,,0,1727754,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719170,Eastbound,,0,1727755,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719171,Eastbound,,0,1727756,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719172,Eastbound,,0,1727757,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719173,Eastbound,,0,1727758,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719174,Eastbound,,0,1727760,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719175,Eastbound,,0,1727753,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719176,Eastbound,,0,1727767,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719177,Eastbound,,0,1727761,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719178,Eastbound,,0,1727763,1010161,1,1
101,19OC28-CPBlock-Weekday-11,18719179,Eastbound,,0,1727753,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719180,Eastbound,,0,1727764,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719181,Eastbound,,0,1727756,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719182,Eastbound,,0,1727758,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719183,Eastbound,,0,1727766,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719184,Eastbound,,0,1727760,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719185,Eastbound,,0,1727754,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719186,Eastbound,,0,1727755,1010157,1,1
101,19OC28-CPBlock-Weekday-11,18719187,Eastbound,,0,1727765,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719188,Eastbound,,0,1727757,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719189,Eastbound,,0,1727762,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719190,Eastbound,,0,1727766,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719191,Eastbound,,0,1727760,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719192,Eastbound,,0,1727754,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719193,Eastbound,,0,1727755,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719194,Eastbound,,0,1727765,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719195,Eastbound,,0,1727757,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719196,Eastbound,,0,1727758,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719197,Eastbound,,0,1727759,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719198,Eastbound,,0,1727760,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719199,Eastbound,,0,1727753,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719200,Eastbound,,0,1727754,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719201,Eastbound,,0,1727755,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719202,Eastbound,,0,1727761,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719203,Eastbound,,0,1727756,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719204,Eastbound,,0,1727757,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719205,Eastbound,,0,1727762,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719206,Eastbound,,0,1727758,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719207,Eastbound,,0,1727759,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719208,Eastbound,,0,1727760,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719209,Eastbound,,0,1727753,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719210,Eastbound,,0,1727754,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719211,Eastbound,,0,1727755,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719212,Eastbound,,0,1727761,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719213,Eastbound,,0,1727756,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719214,Eastbound,,0,1727757,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719215,Eastbound,,0,1727762,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719216,Eastbound,,0,1727758,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719217,Eastbound,,0,1727759,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719218,Eastbound,,0,1727760,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719219,Eastbound,,0,1727753,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719220,Eastbound,,0,1727754,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719221,Eastbound,,0,1727755,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719222,Eastbound,,0,1727756,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719223,Eastbound,,0,1727757,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719224,Eastbound,,0,1727758,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719225,Eastbound,,0,1727760,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719226,Eastbound,,0,1727753,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719227,Eastbound,,0,1727767,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719228,Eastbound,,0,1727761,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719229,Eastbound,,0,1727763,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719230,Eastbound,,0,1727762,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719231,Eastbound,,0,1727759,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719232,Eastbound,,0,1727805,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719233,Eastbound,,0,1727754,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719234,Eastbound,,0,1727755,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719235,Eastbound,,0,1727756,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719236,Eastbound,,0,1727758,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719237,Eastbound,,0,1727760,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719238,Eastbound,,0,1727754,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719239,Eastbound,,0,1727755,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719240,Eastbound,,0,1727763,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719241,Eastbound,,0,1727758,1010155,1,1
101,19OC28-CPBlock-Weekday-11,18719242,Westbound,,1,1727753,1010158,1,1
101,19OC28-CPBlock-Weekday-11,18719243,Westbound,,1,1727754,1010159,1,1
101,19OC28-CPBlock-Weekday-11,18719244,Westbound,,1,1727764,1010158,1,1
101,19OC28-CPBlock-Weekday-11,18719245,Westbound,,1,1727765,1010159,1,1
101,19OC28-CPBlock-Weekday-11,18719246,Westbound,,1,1727756,1010158,1,1
101,19OC28-CPBlock-Weekday-11,18719247,Westbound,,1,1727757,1010159,1,1
101,19OC28-CPBlock-Weekday-11,18719248,Westbound,,1,1727758,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719249,Westbound,,1,1727766,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719250,Westbound,,1,1727759,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719251,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719252,Westbound,,1,1727753,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719253,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719254,Westbound,,1,1727764,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719255,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719256,Westbound,,1,1727761,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719257,Westbound,,1,1727765,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719258,Westbound,,1,1727756,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719259,Westbound,,1,1727757,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719260,Westbound,,1,1727762,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719261,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719262,Westbound,,1,1727766,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719263,Westbound,,1,1727759,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719264,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719265,Westbound,,1,1727753,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719266,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719267,Westbound,,1,1727764,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719268,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719269,Westbound,,1,1727761,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719270,Westbound,,1,1727756,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719271,Westbound,,1,1727757,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719272,Westbound,,1,1727762,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719273,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719274,Westbound,,1,1727759,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719275,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719276,Westbound,,1,1727753,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719277,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719278,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719279,Westbound,,1,1727761,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719280,Westbound,,1,1727756,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719281,Westbound,,1,1727757,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719282,Westbound,,1,1727762,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719283,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719284,Westbound,,1,1727759,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719285,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719286,Westbound,,1,1727753,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719287,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719288,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719289,Westbound,,1,1727761,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719290,Westbound,,1,1727756,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719291,Westbound,,1,1727757,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719292,Westbound,,1,1727762,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719293,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719294,Westbound,,1,1727759,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719295,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719296,Westbound,,1,1727753,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719297,Westbound,,1,1727754,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719298,Westbound,,1,1727767,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719299,Westbound,,1,1727755,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719300,Westbound,,1,1727761,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719301,Westbound,,1,1727756,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719302,Westbound,,1,1727763,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719303,Westbound,,1,1727757,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719304,Westbound,,1,1727762,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719305,Westbound,,1,1727758,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719306,Westbound,,1,1727759,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719307,Westbound,,1,1727760,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719308,Westbound,,1,1727805,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719309,Westbound,,1,1727753,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719310,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719311,Westbound,,1,1727767,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719312,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719313,Westbound,,1,1727761,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719314,Westbound,,1,1727756,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719315,Westbound,,1,1727763,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719316,Westbound,,1,1727757,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719317,Westbound,,1,1727762,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719318,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719319,Westbound,,1,1727759,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719320,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719321,Westbound,,1,1727805,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719322,Westbound,,1,1727753,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719323,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719324,Westbound,,1,1727767,1010162,1,1
101,19OC28-CPBlock-Weekday-11,18719325,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719326,Westbound,,1,1727761,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719327,Westbound,,1,1727756,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719328,Westbound,,1,1727763,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719329,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719330,Westbound,,1,1727760,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719331,Westbound,,1,1727754,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719332,Westbound,,1,1727755,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719333,Westbound,,1,1727763,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719334,Westbound,,1,1727758,1010154,1,1
101,19OC28-CPBlock-Weekday-11,18719335,Westbound,,1,1727767,1010090,1,1
101,19OC28-CPBlock-Weekday-11,18719336,Westbound,,1,1727763,1010090,1,1
101,19OC28-CPBlock-Weekday-11,18719337,Westbound,,1,1727805,1010090,1,1
110,19OC28-CPBlock-Weekday-11,18719338,Northbound,,0,1727785,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719339,Northbound,,0,1727786,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719340,Northbound,,0,1727787,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719341,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719342,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719343,Northbound,,0,1727789,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719344,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719345,Northbound,,0,1727785,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719346,Northbound,,0,1727786,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719347,Northbound,,0,1727787,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719348,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719349,Northbound,,0,1727801,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719350,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719351,Northbound,,0,1727789,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719352,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719353,Northbound,,0,1727786,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719354,Northbound,,0,1727787,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719355,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719356,Northbound,,0,1727801,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719357,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719358,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719359,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719360,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719361,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719362,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719363,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719364,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719365,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719366,Northbound,,0,1727797,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719367,Northbound,,0,1727793,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719368,Northbound,,0,1727803,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719369,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719370,Northbound,,0,1727785,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719371,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719372,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719373,Northbound,,0,1727795,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719374,Northbound,,0,1728123,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719375,Northbound,,0,1727796,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719376,Northbound,,0,1727798,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719377,Northbound,,0,1727799,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719378,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719379,Northbound,,0,1727803,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719380,Northbound,,0,1727791,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719381,Northbound,,0,1727785,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719382,Northbound,,0,1727796,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719383,Northbound,,0,1727798,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719384,Northbound,,0,1727799,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719385,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719386,Northbound,,0,1727803,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719387,Northbound,,0,1727793,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719388,Northbound,,0,1727790,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719389,Northbound,,0,1727798,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719390,Northbound,,0,1727799,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719391,Northbound,,0,1727788,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719392,Northbound,,0,1727803,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719393,Northbound,,0,1727751,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719394,Northbound,,0,1727792,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719395,Northbound,,0,1727799,1100095,1,1
110,19OC28-CPBlock-Weekday-11,18719396,Southbound,,1,1727785,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719397,Southbound,,1,1727786,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719398,Southbound,,1,1727787,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719399,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719400,Southbound,,1,1727790,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719401,Southbound,,1,1727789,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719402,Southbound,,1,1727791,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719403,Southbound,,1,1727785,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719404,Southbound,,1,1727786,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719405,Southbound,,1,1727787,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719406,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719407,Southbound,,1,1727801,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719408,Southbound,,1,1727790,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719409,Southbound,,1,1727789,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719410,Southbound,,1,1727791,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719411,Southbound,,1,1727785,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719412,Southbound,,1,1727786,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719414,Southbound,,1,1727787,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719415,Southbound,,1,1727803,1100097,1,1
110,19OC28-CPBlock-Weekday-11,18719416,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719417,Southbound,,1,1727822,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719418,Southbound,,1,1727801,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719419,Southbound,,1,1727802,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719420,Southbound,,1,1727790,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719421,Southbound,,1,1727785,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719422,Southbound,,1,1727789,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719423,Southbound,,1,1727800,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719424,Southbound,,1,1727791,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719425,Southbound,,1,1727803,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719426,Southbound,,1,1727822,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719427,Southbound,,1,1727787,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719428,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719429,Southbound,,1,1727785,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719430,Southbound,,1,1727790,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719431,Southbound,,1,1727803,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719432,Southbound,,1,1727791,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719433,Southbound,,1,1727785,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719434,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719435,Southbound,,1,1727803,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719436,Southbound,,1,1727790,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719437,Southbound,,1,1727785,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719438,Southbound,,1,1727791,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719439,Southbound,,1,1727803,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719440,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719441,Southbound,,1,1727785,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719442,Southbound,,1,1727793,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719443,Southbound,,1,1727790,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719444,Southbound,,1,1727803,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719445,Southbound,,1,1727795,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719446,Southbound,,1,1727791,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719447,Southbound,,1,1728123,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719448,Southbound,,1,1727785,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719449,Southbound,,1,1727796,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719450,Southbound,,1,1727788,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719451,Southbound,,1,1727798,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719452,Southbound,,1,1727790,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719453,Southbound,,1,1727797,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719454,Southbound,,1,1727795,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719455,Southbound,,1,1727793,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719456,Southbound,,1,1728123,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719457,Southbound,,1,1727803,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719458,Southbound,,1,1727796,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719459,Southbound,,1,1727791,1100098,1,1
110,19OC28-CPBlock-Weekday-11,18719460,Southbound,,1,1727798,1100096,1,1
110,19OC28-CPBlock-Weekday-11,18719461,Southbound,,1,1727785,1100098,1,1
